id,text,created_at,place,coordinates
737650400145219584,RT @TNRIS: We've put together presenter takeaways and tweets in a 2016 #geoRodeo recap: https://t.co/4bUT3ZND5R https://t.co/9nV12byT6p,Tue May 31 14:22:14 +0000 2016,None,None
737624461864640512,RT @twdb_bech: Thx @hinklej @KXAN_News for reporting on TX flood preparedness efforts &amp; https://t.co/61CYE9IGOV @twdb @KirkPWatson https://,Tue May 31 12:39:10 +0000 2016,None,None
737305083784794113,Map of the Capitol taken in 2012 using Lidar. Chk @TNRIS Lidar avail at: https://t.co/3VQY0h68Sj. #MapMonday https://t.co/TvwfDcOdp9,Mon May 30 15:30:05 +0000 2016,None,None
737086126133907457,"Our offices will be closed on Monday, May 30 for Memorial Day. https://t.co/XLr9ODaaGS",Mon May 30 01:00:01 +0000 2016,None,None
736229372747599874,RT @twdb_DrMace: Cool stuff at https://t.co/UETgeTegPv: Info on reservoir flood levels in #Texas: https://t.co/pbmHmuUuAa https://t.co/WOqM,Fri May 27 16:15:35 +0000 2016,None,None
736207977061875713,RT @twdb_peter: Texas Flood Information Viewer will help save lives &amp; property during flood events. Good job @twdb_DrMace &amp; @TNRIS https:/,Fri May 27 14:50:34 +0000 2016,None,None
736202827920347136,We are working on demo projects &amp; studies for innovative storage approaches. Learn more at https://t.co/I5SByFlybv. https://t.co/UurfzfbQ2p,Fri May 27 14:30:06 +0000 2016,None,None
736175431070547968,RT @twdb_bech: Special recognition owed to Richard Wade &amp; his team @TNRIS for their hard work developing https://t.co/61CYE9IGOV https://t.,Fri May 27 12:41:14 +0000 2016,None,None
735919949114310656,RT @twdb_kathleen: Enjoyed speaking to #BastropCounty leadership group @ the Capitol this afternoon ab @twdb &amp; #txwater. #FutureLeaders htt,Thu May 26 19:46:03 +0000 2016,None,None
735853614443335680,"RT @twdb_peter: Conservation matters, folks. Sales tax holiday this weekend lets you conserve water &amp; cash! @txcomptroller @twdb https://t.",Thu May 26 15:22:27 +0000 2016,None,None
735847222147874816,MT @TexasCFM: @twdb @femaregion6 &amp; neighbor states wearing blue today at FEMA CAP mting in Denton #TexasFloodWeek https://t.co/OeM5CERQk3,Thu May 26 14:57:03 +0000 2016,None,None
735840430298828802,Did you know groundwater conservation districts dev. plans for groundwater resources? https://t.co/EuzOprIHns. https://t.co/02wUCocMyJ,Thu May 26 14:30:04 +0000 2016,None,None
735833165206458369,RT @twdb_DrMace: Cool stuff at https://t.co/LrDrKPunDY. Check out our weather station network: https://t.co/EUxvMuuvH4 #TXflood https://t.c,Thu May 26 14:01:12 +0000 2016,None,None
735557476834107392,RT @twdb_peter: Good to see @twdb funds at work at @LCRA's Lane City Reservoir - impressive operation! https://t.co/rleYSR9lrU,Wed May 25 19:45:43 +0000 2016,None,None
735557386203582465,RT @twdb_DrMace: Save moola this weekend in Texas when purchasing water conserving stuff!!! Tax holiday! https://t.co/95zQF0OvxE,Wed May 25 19:45:21 +0000 2016,None,None
735509829788131329,"Pleased to announce the launch of https://t.co/CT3dLVicE5, a one-stop shop for #txflood. https://t.co/n4yuHAKlDW. https://t.co/0EU0yGxmhO",Wed May 25 16:36:23 +0000 2016,None,None
735502938261442560,@MarkNull4 Thanks!,Wed May 25 16:09:00 +0000 2016,None,None
735502504247492608,Thanks!,Wed May 25 16:07:16 +0000 2016,None,None
735476739074195457,MT @UTRWD: Water reuse is an important conservation strategy now &amp; into the future. Learn more at https://t.co/IzcatDrGw0 #txwater,Wed May 25 14:24:53 +0000 2016,None,None
735210759538409473,"RT @twdb_peter: Learning about rice farming, levee systems, and @LCRA pumping operations with Robby Cook. https://t.co/rmxvbFeobs",Tue May 24 20:47:59 +0000 2016,None,None
735115657071599620,We have developed a 3D interactive viewer for exploring TX aquifers. Check it out at https://t.co/oWWw3cJIvh https://t.co/UfiWknOvCo,Tue May 24 14:30:05 +0000 2016,None,None
735111902477455360,RT @twdb_bech: Thx Chairman Perry for inviting @twdb to testify on agency flood preparedness efforts. @electcharles @twdb_DrMace https://t.,Tue May 24 14:15:09 +0000 2016,None,None
734831596256165889,Recent rains have greatly improved #TxDrought conditions. https://t.co/PF9UnWGJun,Mon May 23 19:41:19 +0000 2016,None,None
734793522172268544,"RT @twdb_kathleen: Enjoyed being w/ Chm Tracy King, @DrewSpringer, @JCyrier &amp; @RBoening @TexasFarmBureau new Austin ofc opening! #txag http",Mon May 23 17:10:02 +0000 2016,None,None
734753254769184768,"Its a bird, Its a plane, Its a Longhorn! A pilot found a unique way of showing support for @UTAustin. #MapMonday https://t.co/F5lv74rmmo",Mon May 23 14:30:01 +0000 2016,None,None
734704207291396097,@KeithMcCormic @LCRA is currently already at work on an off channel reservoir in the lower Colorado basin,Mon May 23 11:15:07 +0000 2016,None,None
734489031422017536,Our interactive drought tool is now available. Check it out at https://t.co/OsWQuKbbZ0. #txwater https://t.co/5s1m0S2Afy,Sun May 22 21:00:05 +0000 2016,None,None
734109605228335108,RT @twdb_bech: Honored to represent @twdb alongside @RogerWilliamsTX at today's remembrance ceremony in Wimberley #WimberleyStrong https://,Sat May 21 19:52:23 +0000 2016,None,None
734096437252739072,MT @txcomptroller: Save on energy &amp; water-saving products on #MemorialDay wknd tax holiday. https://t.co/GIvA9cGRLR https://t.co/U6XaTxK3Kj,Sat May 21 19:00:04 +0000 2016,None,None
733824697628917761,We are hiring a GIS Analyst/Groundwater Modeler &amp; a Groundwater Monitoring Specialist https://t.co/fFgRlFhew7. https://t.co/Nd64DtffNV,Sat May 21 01:00:16 +0000 2016,None,None
733739864244375552,"RT @twdb_kathleen: Proud to celebrate my ""Sweet 16"" yesterday, having attended all 16 Regional #TxWater Planning Group mtgs! @twdb https://",Fri May 20 19:23:10 +0000 2016,None,None
733708676016431104,We approved 2017 State Water Plan to ensure we address #txwater needs of our growing pop https://t.co/h9qo2Xp8VF. https://t.co/MtwnJhrpzg,Fri May 20 17:19:14 +0000 2016,None,None
733678841776857088,RT @twdb_bech: BIG day @twdb! Formal adoption of 2017 State Water Plan. Culmination of 5 yrs work by hundreds of planning group members &amp; @,Fri May 20 15:20:41 +0000 2016,None,None
733666107676971009,"Join us at the Texas Aquifer Conference on June 9 in Austin, TX. Staff will be presenting abt #groundwater. https://t.co/ynAxrm8ytG.",Fri May 20 14:30:05 +0000 2016,None,None
733639682328657920,RT @twdb_peter: With @TNRIS exploring how @google Liquid Galaxy can help @twdb with water planning &amp; flood management. https://t.co/b455PM1,Fri May 20 12:45:05 +0000 2016,None,None
733448083552358400,"RT @twdb_bech: Congrats to our new Executive Administrator, Jeff Walker! @twdb https://t.co/wNAived1XL https://t.co/wurZ6kWI1W",Fri May 20 00:03:44 +0000 2016,None,None
733399745679384576,We named our new Executive Administrator today. ICYMI check out our video https://t.co/gv84UKydFV,Thu May 19 20:51:39 +0000 2016,None,None
733373417643212800,We adopted the 2017 State Water Plan. #txwater #StateWaterPlan,Thu May 19 19:07:02 +0000 2016,None,None
733370675218534400,"We approved $90,000 to the Bluegrove Water Supply Corporation for #txwater system improvements.",Thu May 19 18:56:08 +0000 2016,None,None
733370006352760836,We approved $5 million to the City of Sweetwater for #txwater system improvements.,Thu May 19 18:53:29 +0000 2016,None,None
733369096574636032,"We approved $200,000 to the New Ulm Water Supply Corporation for a ground storage tank. #txwater",Thu May 19 18:49:52 +0000 2016,None,None
733368334025003013,"We approved $4,075,000 to the Sunbelt Fresh WSD @Harris_County for wastewater system improvements &amp; a #txwater supply project.",Thu May 19 18:46:50 +0000 2016,None,None
733364318461255680,Twdb Board mtg has started. https://t.co/6kvtUutZLK,Thu May 19 18:30:53 +0000 2016,None,None
733303724907454464,We dev. interactive tools to show effects of pumping #groundwater. See interactive tool at https://t.co/qYrYiBcxMR https://t.co/v5FlovcDVT,Thu May 19 14:30:06 +0000 2016,None,None
732972253827072002,RT @twdb_kathleen: Thx Chm Holcomb for having me @ Region I Regional #TxWater Planning Group mtg in @CityofNac. #EastTx @twdb https://t.co/,Wed May 18 16:32:57 +0000 2016,None,None
732964895994437632,RT @twdb_DrMace: visiting @NOAA at #NationalWaterCenter: @USGS = water science @USACEHQ = water management @NOAA = prediction @fema = respo,Wed May 18 16:03:43 +0000 2016,None,None
732941334139412481,Its water-saving Wed! Chk out our interactive module &amp; test your #txwater knowledge! https://t.co/uZZNkGWlPu https://t.co/e2hkqztaNY,Wed May 18 14:30:06 +0000 2016,None,None
732911158244429824,RT @twdb_kathleen: Great to be back in the #TxPanhandle attending Region A Regional #TxWater Planning Group in @CityofAmarillo. @twdb https,Wed May 18 12:30:11 +0000 2016,None,None
732623754061172737,"RT @twdb_DrMace: According to my friends @NWSWGRFC, more #TXrain over the next 7 days. Watch out for #TXflood! https://t.co/bKfygWaNN7",Tue May 17 17:28:09 +0000 2016,None,None
732613974085140480,RT @TNRIS: Today is the last day to register online for #geoRodeo. Walk-ups still welcome on Friday. See you soon! https://t.co/bjvkKjwqoO,Tue May 17 16:49:17 +0000 2016,None,None
732578945334312961,We dev. #groundwater avail. models for aquifers to help forecast future water supplies. https://t.co/Dlu7YQ00ni https://t.co/QpfyxB2k8I,Tue May 17 14:30:05 +0000 2016,None,None
732291432052981760,El Nino is expected to dissolve by early summer. 75% chance of La Nina returning in the fall. #TxDrought at 0.7%. https://t.co/PF9UnWGJun,Mon May 16 19:27:37 +0000 2016,None,None
732230977812975616,"Lt. Mike Mitchell w/ @TexasGameWarden talks abt importance of hashtags, videos, &amp; speed in social media messaging during emergencies.",Mon May 16 15:27:23 +0000 2016,None,None
732226151767105536,Guest speaker Becky Ozuna w/ @TxDOT discusses importance of keeping info up-to-date on social media especially during emergencies.,Mon May 16 15:08:13 +0000 2016,None,None
732224982827208704,Were hosting &amp; live tweeting the TX Govt. Social Media Alliance meeting today to discuss social media in disasters &amp; emergencies.,Mon May 16 15:03:34 +0000 2016,None,None
732216557338660866,A map of the @TexasTech stadium in Lubbock. The university was founded in 1923. #MapMonday https://t.co/FLVr6fpifm,Mon May 16 14:30:05 +0000 2016,None,None
731169580115099648,RT @twdb_DrMace: .@EdwardsAquifer putting together a central database for #EAHCP-related data.,Fri May 13 17:09:47 +0000 2016,None,None
731138730396778496,It's a great day to be putting out equipment to measure bay currents with @sabayfoundation https://t.co/PyRwN7KfvO,Fri May 13 15:07:11 +0000 2016,None,None
731129417095741441,"Were requesting applications for flood grants. Apps due at noon on June 17, 2016. Info at https://t.co/s28fx7GjPC. https://t.co/M4gJdEMBGG",Fri May 13 14:30:11 +0000 2016,None,None
731126987968761856,RT @twdb_DrMace: Live tweeting from the #ScienceCommittee for the #EAHCP (Edwards Aquifer Habitat Conservation Plan) this morning.,Fri May 13 14:20:32 +0000 2016,None,None
731110802808152065,Our scientists who study Texas bays are getting ready to head out on San Antonio Bay this morning https://t.co/CPTeNrSE4w,Fri May 13 13:16:13 +0000 2016,None,None
730851667214622720,"RT @TNRIS: We're always improving our Data Catalog - now includes supplemental reports, tile indices, spatial references: https://t.co/PWRt",Thu May 12 20:06:30 +0000 2016,None,None
730851571592925184,"RT @twdb_DrMace: via @fema: Fort Bend, Liberty, Montgomery and San Jacinto counties can register for assistance for the April floods: https",Thu May 12 20:06:07 +0000 2016,None,None
730851527842107392,RT @twdb_DrMace: Our board @twdb will be considering approval of the #2107StateWaterPlan on May 19th: https://t.co/OQ9CrFDACa,Thu May 12 20:05:57 +0000 2016,None,None
730767034619830273,We monitor &amp; measure #txwater wells across the state. Data available at https://t.co/JlOBqFDf8F https://t.co/WMedGIJs9M,Thu May 12 14:30:12 +0000 2016,None,None
730739253055881216,"RT @twdb_bech: .@GovAbbott declared May 23-27 ""Flood Awareness Week"". @twdb is committed to enhancing flood preparedness across TX. https:/",Thu May 12 12:39:49 +0000 2016,None,None
730530216620085249,RT @twdb_peter: Recognizing Bo Brown for his long service as Chair of the Region O Water Planning Group. Thx Bo for your hard work! https:,Wed May 11 22:49:10 +0000 2016,None,None
730498684442411008,Its water-saving Wednesday! Read our featured story abt our Groundwater Data Viewer at https://t.co/8E2h2tgDIE. https://t.co/8ApOLPQ3Kw,Wed May 11 20:43:53 +0000 2016,None,None
730423541523324928,RT @TNRIS: The @nytimes explores beauty of @USGS topo maps - TNRIS is proud to be a distributor of topo maps for TXhttps://t.co/zApX53DhHn,Wed May 11 15:45:17 +0000 2016,None,None
730404158277177344,RT @twdb_peter: Thank you @LCRA for the tour of the River Operation Center and Mansfield Dam yesterday. https://t.co/XdsVBvMPKB,Wed May 11 14:28:16 +0000 2016,None,None
730094318854148097,MT @TexasCFM: #TexasFloodSymposium Keynote @twdb_bech presenting on successes already occurring from $6.8M to @twdb https://t.co/R2by8pvKX7,Tue May 10 17:57:04 +0000 2016,None,None
730042242891579393,"We've rcv'd draft desired future conditions &amp; 3 finalized plans, including from #GMA14. https://t.co/Jq3Iqh80Md. https://t.co/TWiewmsL31",Tue May 10 14:30:08 +0000 2016,None,None
729770140095553536,RT @twdb_DrMace: My friends @NWSWGRFC are predicting more #rain (and #TXflood?) in the usual places over the next 7 days... https://t.co/uS,Mon May 09 20:28:54 +0000 2016,None,None
729733475671146496,Recent rains slowly reduce #TxDrought in the Panhandle. About 1% of TX in drought. https://t.co/PF9UnWYkSX,Mon May 09 18:03:13 +0000 2016,None,None
729679918037000192,"TX A&amp;M Corpus Christi campus, also known as @IslandCampus. It is surrounded by natural wetlands. #MapMonday #TAMUCC https://t.co/ECDxjB11y8",Mon May 09 14:30:23 +0000 2016,None,None
728619135786094592,Well be sampling groundwater in the Ogallala in the Panhandle to monitor changes in quality of water over time. https://t.co/sgnnlR1Ocv.,Fri May 06 16:15:13 +0000 2016,None,None
728339688646279168,RT @twdb_DrMace: We (@twdb) have an #RFQ posted to assess where we need more #weatherstations and #streamgages to monitor #TXfloods: https:,Thu May 05 21:44:48 +0000 2016,None,None
728286920246099968,Check out our latest staff video from our We Are...series and learn more about what we do! #txwater https://t.co/VlLMeXZfyv,Thu May 05 18:15:07 +0000 2016,None,None
728259576580071424,"Today we approved financial assistance totaling $32,144,367 for rural #txwater projects https://t.co/sR485EEPg2.",Thu May 05 16:26:28 +0000 2016,None,None
728246823513554944,Board meeting has concluded. Thanks to attendees!,Thu May 05 15:35:47 +0000 2016,None,None
728243753236865025,"We approved $1,122,654 to the City of Wellman for #txwater system improvements.",Thu May 05 15:23:35 +0000 2016,None,None
728243185831415808,"We approved $6,345,000 to the Bastrop Co. Water Control &amp; Improvement District No. 2 for water system improvements. #txwater",Thu May 05 15:21:20 +0000 2016,None,None
728241816504512522,"We approved $24,676,713 to the City of Cameron for wastewater and #txwater system improvements.",Thu May 05 15:15:53 +0000 2016,None,None
728234531430408192,Our Board provides updates on outreach efforts &amp; activities. @twdb_kathleen @twdb_bech @twdb_peter #txwater https://t.co/abtQivaFnQ,Thu May 05 14:46:56 +0000 2016,None,None
728233691541950464,"Board members @twdb_kathleen @twdb_bech @twdb_peter thank Kevin Patteson for his leadership @TWDB! Thank you, Kevin! https://t.co/WJNplYgQcZ",Thu May 05 14:43:36 +0000 2016,None,None
728227711349489665,"Board meeting is about to start at 1700 N. Congress, Stephen F. Austin Bldg., Rm 170, in Austin. Join us!",Thu May 05 14:19:50 +0000 2016,None,None
728198167703867392,RT @twdb_peter: Enjoyed spending time with @houstontxdotgov yesterday - thx for hosting! https://t.co/LU6OHx1WGs,Thu May 05 12:22:27 +0000 2016,None,None
728192537085648897,"Reminder: Board meeting today at 1700 N. Congress, Stephen F. Austin Bldg., Rm 170, in Austin at 9:30 a.m.",Thu May 05 12:00:04 +0000 2016,None,None
727910515045883904,RT @twdb_DrMace: We're looking to hire someone to work with us on #TXflood: https://t.co/SMZjjmmBx8 See Position 16-13R. Great job helping,Wed May 04 17:19:25 +0000 2016,None,None
727867892805459969,Its water-saving Wed! #DrinkingWaterWeek16 continues. #DrinkTap.org is a great resource to learn abt #water. #awwa https://t.co/M3dzB1VM8H,Wed May 04 14:30:03 +0000 2016,None,None
727565945275703296,"Next Board meeting will be held on May 5 at 1700 N. Congress, SFA Bldg., Rm 170, in Austin at 9:30 a.m. Agenda at https://t.co/UnRGyu9bPl",Tue May 03 18:30:13 +0000 2016,None,None
727523163106471936,Bryan Anderson and Heather Rein provide info abt using @twdb's Groundwater Data Viewer at #TCEQTradeFair. https://t.co/lVzlbuCAST,Tue May 03 15:40:13 +0000 2016,None,None
727475322203963392,Were at #TCEQTradeFair today &amp; tomorrow at the Austin Convention Center. Stop by booth #511. #txwater https://t.co/5IlJ9qNRou,Tue May 03 12:30:07 +0000 2016,None,None
727221962636845056,#TxDrought improvements in Panhandle &amp; Far West TX. 2% of state in drought. https://t.co/PF9UnWGJun,Mon May 02 19:43:21 +0000 2016,None,None
727202730649899009,"RT @TNRIS: New orthoimagery from 4 areas around the state, includes Amarillo, DFW, El Paso, and lubbockhttps://t.co/t3zEpD6c0V https://t.c",Mon May 02 18:26:56 +0000 2016,None,None
727188824095215616,This mosaic map of TX was produced for the 2015 Statewide Orthoimagery Project https://t.co/sAtbKKtqYQ. #MapMonday https://t.co/9gGyNgMgR7,Mon May 02 17:31:40 +0000 2016,None,None
726856256040783873,It's #DrinkingWaterWeek16! This years theme is Your Water To Know It Is To Love It. #txwater #awwa https://t.co/gho757LLga,Sun May 01 19:30:10 +0000 2016,None,None
726147656733458432,MT @NWSWGRFC: Forecasters focusing on very heavy rain starting Sunday to impact the @NWSWGRFC area. #txwx #txflood https://t.co/onadVyK0jY,Fri Apr 29 20:34:27 +0000 2016,None,None
726143035201884160,RT @twdb_kathleen: Stopped by to meet Robert Meager w/ City of Gregory to discuss @twdb #txwater projects. https://t.co/Zpo8iuLdJ1,Fri Apr 29 20:16:05 +0000 2016,None,None
726142948165844992,RT @twdb_bech: Water Plan Makes Waves at Fort Worth Conference #txwater @twdb https://t.co/vEbnwPPaOd,Fri Apr 29 20:15:44 +0000 2016,None,None
726102810308145152,RT @twdb_DrMace: How Texans Can Volunteer and Help Texas Survivors of #TXflood https://t.co/vuia56Aw0M,Fri Apr 29 17:36:14 +0000 2016,None,None
726098331131224065,RT @twdb_kathleen: Proud to attend #NuecesRiverAuthority Board Mtg &amp; recognize Con Mims 4 his #txwater service as Chm of Region L RWPG. htt,Fri Apr 29 17:18:27 +0000 2016,None,None
726055974264434690,Did you know rainwater harvesting is considered a best management practice for stormwater abatement? https://t.co/2RbVLVnrg8,Fri Apr 29 14:30:08 +0000 2016,None,None
726037769986838528,RT @twdb_DrMace: FEMA Rental Assistance May Be an Option for Texas Survivors https://t.co/FUmjuvPxQ5,Fri Apr 29 13:17:48 +0000 2016,None,None
725743158600978432,RT @twdb_kathleen: Discussing @twdb financial assistance opportunities w/ @cityportlandtx City Mgr Randy Wright. #txwater https://t.co/I1wt,Thu Apr 28 17:47:07 +0000 2016,None,None
725693595378831360,Central TX teachers - Registration is open for Groundwater to the Gulf June 21-23. https://t.co/NV0JQu5BxM. https://t.co/uVAuhtcObK,Thu Apr 28 14:30:10 +0000 2016,None,None
725433405970608128,RT @twdb_DrMace: federal aid for April floods in #Texas from #FEMA https://t.co/kuqTE86QIA,Wed Apr 27 21:16:16 +0000 2016,None,None
725409944422371328,RT @twdb_peter: Thx North Alamo Water Supply Corporation for showing me @twdb EDAP $ in action in RGV colonias! https://t.co/fwp30LdhJ5,Wed Apr 27 19:43:02 +0000 2016,None,None
725401423920291840,RT @twdb_kathleen: Thx @WfordDemo for covering @TEXASCEtweets @twdb workshop in #Weatherford last week! #PlanningForTheFuture #txwaterhttp,Wed Apr 27 19:09:11 +0000 2016,None,None
725391652416704512,Were requesting applications for flood grants. Apps are due noon on June 17. Info at https://t.co/s28fx7GjPC. https://t.co/ArtQwg9LxE,Wed Apr 27 18:30:21 +0000 2016,None,None
725384306378440704,"RT @twdb_kathleen: Mtg w/ Robert Camareno, City Mgr of #NewBraunfels &amp; @NBEMC Steve Harris. @twdb #txwater #txfloods https://t.co/xWxwD4tHoU",Wed Apr 27 18:01:10 +0000 2016,None,None
725357684623470592,RT @twdb_peter: Learning about @MyMcAllenPU new WWTP using @twdb Clean Water SRF...thanks for having us! https://t.co/Z7KNYiYQUY,Wed Apr 27 16:15:23 +0000 2016,None,None
725331233928929280,It's water-saving Wednesday! Check out our Instagram account @txwaterdevboard. #txwater https://t.co/7BohhGbeKf,Wed Apr 27 14:30:16 +0000 2016,None,None
725329062575529984,MT @CityofSanMarcos: #SMTX City manager met w/ @twdb_kathleen to discuss @TWDB Flood Protection Grants. #SMTXFlood https://t.co/JdjJn4dZ0W,Wed Apr 27 14:21:39 +0000 2016,None,None
725302169780424704,RT @twdb_peter: .@cityofedinburg expanding their water treatment plant w/ @twdb Drinking Water SRF. Keep up the good work! https://t.co/DNH,Wed Apr 27 12:34:47 +0000 2016,None,None
725134911313612802,We've got a number of job openings. Check them out at https://t.co/2ORtHlMrOT. #txwater https://t.co/lnhMkH6pvr,Wed Apr 27 01:30:09 +0000 2016,None,None
725067092756557824,RT @twdb_DrMace: great space in #Brownsville for a #HNRC hearing! #txwater https://t.co/NpdVDvRoK8,Tue Apr 26 21:00:40 +0000 2016,None,None
725037057735684096,RT @twdb_bech: Thx @RepJimKeffer for invite to talk #desalination at HNR hearing in Brownsville. Thx @TXRepE3 for being such a gracious hos,Tue Apr 26 19:01:19 +0000 2016,None,None
725029243856375808,Gilbert Ward rcv'd 2016 @acectx Engineering Excellence Award for his work w/ @GBRATX flood study. Congrats! https://t.co/BZoPWQqHBD,Tue Apr 26 18:30:16 +0000 2016,None,None
724975569889288192,RT @twdb_DrMace: .@twdb has an #RFQ posted on #WaterConservation in #Texas #TXwater https://t.co/PCcPB0KFGz,Tue Apr 26 14:56:59 +0000 2016,None,None
724973248249626624,The Luci &amp; Ian Family Garden @WildflowerCtr rcvd TX Rain Catcher Award. https://t.co/QF2su8rGWW https://t.co/WfB12x74TC,Tue Apr 26 14:47:46 +0000 2016,None,None
724679428702248961,RT @twdb_DrMace: Flying in to #Brownsville to yap and visit about #desal and #TXwater https://t.co/UYSgkIc3Jd,Mon Apr 25 19:20:14 +0000 2016,None,None
724670886511439872,"Water Weekly reports that the rainfall rich got richer, and the precipitation poor got poorer. https://t.co/PF9UnWGJun",Mon Apr 25 18:46:17 +0000 2016,None,None
724664707664105472,RT @twdb_kathleen: Speaking w/ #txwater experts at the Water #Conservation Advisory Council mtg. @twdb #WCAC https://t.co/e2J0wp3YcY,Mon Apr 25 18:21:44 +0000 2016,None,None
724620886104371200,RT @twdb_bech: .@TPWDparks Ted Hollingsworth presenting at TX Farm &amp; Ranch Lands Conservation Council meeting. #txwater #txag https://t.co/,Mon Apr 25 15:27:36 +0000 2016,None,None
724606870049026049,GeoRodeo is May 20 in Austin. Learn abt open data and GIS apps. Register at https://t.co/4Bj752DHBk. #MapMonday https://t.co/oqXAwMC9Pj,Mon Apr 25 14:31:55 +0000 2016,None,None
724319504877031424,Soil &amp; Water Stewardship Week is April 24-May 1. @TSSWCB highlights importance of voluntary land stewardship in TX. https://t.co/OYNKuLY3wy,Sun Apr 24 19:30:01 +0000 2016,None,None
723989572640612353,RT @twdb_DrMace: Don't forget to #savethedate for @TWDB's #WaterforTexas conference Jan 24-26 2017 https://t.co/xU596jBWyk #txwater https:/,Sat Apr 23 21:38:59 +0000 2016,None,None
723904282076946437,Avoid overwatering your landscape. A general rule is 1 inch per week if needed. Tips at https://t.co/aur2k4LK5B. https://t.co/XdNzxM0Nu1,Sat Apr 23 16:00:04 +0000 2016,None,None
723658250131001345,RT @twdb_bech: Enjoyed presenting on role of #txwater conservation in 2017 State Water Plan today @EarthDayTexas in Dallas. @twdb https://t,Fri Apr 22 23:42:26 +0000 2016,None,None
723602310002167808,"RT @twdb_DrMace: ""100-yr flood"" reads better but ""a flood that has a 1% chance of happening in any given year"" is more accurate https://t.c",Fri Apr 22 20:00:09 +0000 2016,None,None
723601994271756288,"RT @twdb_bech: Congrats to TRA for winning ""Best Tasting Drinking Water"" at #TexasWater2016! @txawwa @WaterEnvAssnTX https://t.co/nnIyw8JL4M",Fri Apr 22 19:58:53 +0000 2016,None,None
723519236702765057,Home @COSAGOV rcvd TX Rain Catcher Award for creating structural aquifer under driveway. https://t.co/H0nUXs29Cf https://t.co/iUmwJstRZx,Fri Apr 22 14:30:03 +0000 2016,None,None
723503279263469568,"It's Earth Day, Texas. Save water, save the earth. https://t.co/LTBMgXMuJ2",Fri Apr 22 13:26:38 +0000 2016,None,None
723271621268529153,RT @twdb_kathleen: In #Midland speaking to members of @TEXASCEtweets #WestTx Branch about @twdb tools to meet future #txwater needs. https:,Thu Apr 21 22:06:06 +0000 2016,None,None
723245854694334464,"TWDB staff, John Sutton, talking water conservation at #txwater16 https://t.co/I46h6ZebJg",Thu Apr 21 20:23:43 +0000 2016,None,None
723214734271508480,@CenterBlog We agree.,Thu Apr 21 18:20:03 +0000 2016,None,None
723168171939618816,RT @twdb_DrMace: We have #grants available to #Texas communities for flood protection including early warning systems #TXflood: https://t.c,Thu Apr 21 15:15:02 +0000 2016,None,None
722972676239687682,RT @twdb_bech: Thx @JulieFineNBC5 @NBCDFW for covering @twdb @TRWD_News #txwater https://t.co/4t9LDtLbRa,Thu Apr 21 02:18:12 +0000 2016,None,None
722907504477282304,RT @twdb_kathleen: Speaking to @LAMARCOCHAMBER #LamarCounty leadership at the Capitol this morning! #txwater @twdb https://t.co/ATvxuQRatz,Wed Apr 20 21:59:14 +0000 2016,None,None
722812557162110976,RT @twdb_bech: Drop by to see Kim &amp; Mindy @twdb booth @txawwa @WaterEnvAssnTX #TexasWater2016 in @cityoffortworth. #txwater https://t.co/KM,Wed Apr 20 15:41:57 +0000 2016,None,None
722794487596998659,Its water-saving Wednesday. Did you miss our featured article abt rainwater harvesting last week? Read at https://t.co/ZcLFPqQsWe.,Wed Apr 20 14:30:09 +0000 2016,None,None
722525795428642816,RT @twdb_kathleen: .@TEXASCEtweets Austin Branch mtg talking ab @twdb &amp; building #txwater projects for TX! https://t.co/2wQOauLOab,Tue Apr 19 20:42:28 +0000 2016,None,None
722432085453983744,The Seaholm Power Plant in Austin rcvd TX Rain Catcher Award for repurposed system. https://t.co/pbGv7uzpdG https://t.co/W6IQ6PUBiw,Tue Apr 19 14:30:05 +0000 2016,None,None
722428979743891456,RT @twdb_kathleen: Enjoyed speaking @TEXASCEtweets @FortWorthASCE workshop in #Weatherford ab @twdb tools 2 meet future #txwater needs. htt,Tue Apr 19 14:17:45 +0000 2016,None,None
722183771206737920,"Reminder: public hearing tonight on the 2017 draft state water plan, 6 pm, 1700 N. Congress, Rm 170",Mon Apr 18 22:03:23 +0000 2016,None,None
722165769291767808,RT @twdb_kathleen: Thx @TEXASCEtweets @FortWorthASCE 4 having me speak @ your mtg @cityoffortworth. @TWDB=resource 2 move projects fwd. htt,Mon Apr 18 20:51:51 +0000 2016,None,None
722086241492017152,No big changes to #TxDrought. Recent rains should improve #TxDrought conditions in next week's report. https://t.co/PF9UnWGJun,Mon Apr 18 15:35:50 +0000 2016,None,None
722069687824031744,Image from 2015 @TPWDparks orthoimagery of Powderhorn Ranch near Port OConnor. https://t.co/BTag2LqofE #MapMonday https://t.co/Hjx9Wo9UrY,Mon Apr 18 14:30:03 +0000 2016,None,None
721775260752748544,"Reminder: Hearing to receive comments on Draft 2017 State Water Plan 4-18 in Austin at SFA Bldg., 1700 N. Congress Ave, Rm 170, at 6:00pm.",Sun Apr 17 19:00:06 +0000 2016,None,None
721367643404435456,Medina Lake is 61.9% full as of 4-15-16. The lake was 3.2% full on that date last year. https://t.co/6iU9IHuV51 https://t.co/DqN4922ByC,Sat Apr 16 16:00:23 +0000 2016,None,None
